Region,Council,Swim site,Date,Time,Enterococci (cfu/100mL),Water temperature (°C),Conductivity (µS/cm),Latitude,Longitude
Sydney City,Randwick City Council,South Maroubra Rockpool,23/08/2023,09:32:00,1,16,53600,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,23/08/2023,09:52:00,4,16,54000,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,23/08/2023,09:34:00,0,16,53800,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,23/08/2023,09:00:00,9,16,53900,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,23/08/2023,08:35:00,0,16,53600,-33.914578000,151.267659000
Sydney City,Waverley Council,Tamarama Beach,23/08/2023,08:06:00,5,16,53900,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),23/08/2023,08:46:00,0,16,53600,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,23/08/2023,09:20:00,8,16,54200,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,23/08/2023,08:20:00,6,16,53500,-33.903087000,151.268790000
Sydney City,Waverley Council,Bronte Beach,17/08/2023,10:20:00,1,17,54400,-33.903087000,151.268790000
Sydney City,Randwick City Council,Maroubra Beach,17/08/2023,09:02:00,0,16,54400,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,17/08/2023,10:43:00,0,17,54500,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),17/08/2023,09:45:00,0,17,54400,-33.915646000,151.264558000
Sydney City,Randwick City Council,Clovelly Beach,17/08/2023,09:38:00,0,16,54200,-33.914578000,151.267659000
Sydney City,Randwick City Council,Coogee Beach,17/08/2023,09:20:00,6,17,54300,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,17/08/2023,08:36:00,0,17,54200,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,17/08/2023,08:10:00,48,16,54200,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,17/08/2023,08:40:00,12,15,53700,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,17/08/2023,11:02:00,1,17,54300,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,17/08/2023,07:50:00,4,15,53900,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,11/08/2023,11:10:00,1,17,53500,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,11/08/2023,08:20:00,1,16,53900,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Rockpool,11/08/2023,09:01:00,3,14,53200,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,11/08/2023,08:35:00,0,15,54500,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,11/08/2023,09:07:00,0,15,54500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,11/08/2023,09:50:00,1,16,54200,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,11/08/2023,10:05:00,0,17,54500,-33.914578000,151.267659000
Sydney City,Waverley Council,Tamarama Beach,11/08/2023,10:55:00,0,17,54300,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),11/08/2023,10:22:00,0,17,54400,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,11/08/2023,09:23:00,0,16,54100,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,11/08/2023,10:40:00,0,17,54000,-33.903087000,151.268790000
Sydney City,Waverley Council,Bronte Beach,07/08/2023,08:42:00,0,16,54200,-33.903087000,151.268790000
Sydney City,Randwick City Council,Maroubra Beach,07/08/2023,10:13:00,14,16,53500,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,07/08/2023,08:16:00,1,16,53800,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),07/08/2023,09:04:00,0,16,54100,-33.915646000,151.264558000
Sydney City,Randwick City Council,Clovelly Beach,07/08/2023,08:52:00,0,16,54100,-33.914578000,151.267659000
Sydney City,Randwick City Council,Coogee Beach,07/08/2023,09:24:00,1,16,53800,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,07/08/2023,09:50:00,4,17,53800,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,07/08/2023,10:29:00,160,16,53200,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,07/08/2023,09:44:00,5,16,53400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Little Bay Beach,07/08/2023,10:51:00,38,17,53200,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,07/08/2023,07:57:00,3,16,54000,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,01/08/2023,10:17:00,6,16,54400,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,01/08/2023,08:00:00,0,15,54400,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,01/08/2023,09:40:00,3,16,54200,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,01/08/2023,09:58:00,1,16,54000,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,01/08/2023,09:44:00,1,16,54100,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,01/08/2023,09:10:00,1,16,54100,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,01/08/2023,08:47:00,0,15,54000,-33.914578000,151.267659000
Sydney City,Waverley Council,Tamarama Beach,01/08/2023,08:17:00,0,15,54100,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),01/08/2023,08:58:00,0,16,54400,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,01/08/2023,09:29:00,0,16,54200,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,01/08/2023,08:32:00,360,16,53800,-33.903087000,151.268790000
Sydney City,Waverley Council,Bronte Beach,26/07/2023,09:45:00,3,17,54000,-33.903087000,151.268790000
Sydney City,Randwick City Council,Maroubra Beach,26/07/2023,08:37:00,1,16,53900,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,26/07/2023,10:01:00,1,17,53700,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),26/07/2023,09:29:00,0,16,54100,-33.915646000,151.264558000
Sydney City,Randwick City Council,Clovelly Beach,26/07/2023,09:17:00,29,16,53900,-33.914578000,151.267659000
Sydney City,Randwick City Council,Coogee Beach,26/07/2023,09:04:00,7,17,54000,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,26/07/2023,08:18:00,3,16,53200,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,26/07/2023,07:51:00,3,15,53900,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,26/07/2023,08:14:00,36,14,52100,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,26/07/2023,10:18:00,2,17,53700,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,26/07/2023,07:35:00,26,15,53900,-33.979882000,151.251417000
Sydney City,Randwick City Council,Little Bay Beach,20/07/2023,08:14:00,17,15,54000,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,20/07/2023,06:51:00,16,14,54100,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,20/07/2023,07:53:00,15,15,54000,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,20/07/2023,08:03:00,28,15,54000,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,20/07/2023,07:50:00,15,14,53900,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,20/07/2023,07:32:00,30,16,54100,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,20/07/2023,07:20:00,2,15,53900,-33.914578000,151.267659000
Sydney City,Randwick City Council,Gordons Bay (East),20/07/2023,07:25:00,3,15,53900,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,20/07/2023,07:03:00,10,15,53400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,20/07/2023,07:42:00,12,16,54400,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,20/07/2023,07:09:00,2,15,53800,-33.903087000,151.268790000
Sydney City,Waverley Council,Bronte Beach,14/07/2023,08:40:00,2,16,53200,-33.903087000,151.268790000
Sydney City,Randwick City Council,Maroubra Beach,14/07/2023,09:31:00,3,16,53600,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),14/07/2023,09:00:00,0,16,53500,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,14/07/2023,08:24:00,1,16,53000,-33.900805000,151.270734000
Sydney City,Randwick City Council,Clovelly Beach,14/07/2023,08:53:00,0,16,53400,-33.914578000,151.267659000
Sydney City,Randwick City Council,Coogee Beach,14/07/2023,09:12:00,2,16,53400,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,14/07/2023,09:49:00,1,16,53300,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,14/07/2023,10:03:00,0,16,53300,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,14/07/2023,09:42:00,1,16,53400,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,14/07/2023,08:13:00,5,15,53700,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,14/07/2023,10:25:00,17,17,53300,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,10/07/2023,07:45:00,3,15,54000,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,10/07/2023,10:11:00,4,16,52400,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Rockpool,10/07/2023,09:29:00,1,16,54500,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,10/07/2023,09:47:00,4,15,54400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,10/07/2023,09:20:00,1,15,54500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,10/07/2023,08:51:00,7,15,54000,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,10/07/2023,08:27:00,1,15,54500,-33.914578000,151.267659000
Sydney City,Waverley Council,Tamarama Beach,10/07/2023,08:04:00,4,15,54400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),10/07/2023,08:42:00,0,15,54400,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,10/07/2023,09:08:00,0,15,54600,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,10/07/2023,08:19:00,6,15,54300,-33.903087000,151.268790000
Sydney City,Waverley Council,Bronte Beach,05/07/2023,08:44:00,1,17,,-33.903087000,151.268790000
Sydney City,Randwick City Council,Maroubra Beach,05/07/2023,09:51:00,2,17,,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,05/07/2023,08:33:00,6,16,,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),05/07/2023,09:06:00,1,17,,-33.915646000,151.264558000
Sydney City,Randwick City Council,Clovelly Beach,05/07/2023,08:56:00,2,16,,-33.914578000,151.267659000
Sydney City,Randwick City Council,Coogee Beach,05/07/2023,09:23:00,40,17,,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,05/07/2023,10:15:00,15,17,,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,05/07/2023,10:26:00,30,17,,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,05/07/2023,10:11:00,6,17,,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,05/07/2023,08:18:00,2,16,,-33.891157000,151.278267000
Sydney City,Waverley Council,Bondi Beach,26/06/2023,07:46:00,1,15,51900,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,26/06/2023,09:34:00,2,14,53700,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,26/06/2023,09:52:00,1,15,53000,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,26/06/2023,09:39:00,1,14,53600,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,26/06/2023,08:52:00,27,16,53100,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,26/06/2023,08:26:00,7,15,53100,-33.914578000,151.267659000
Sydney City,Randwick City Council,Gordons Bay (East),26/06/2023,08:34:00,0,15,53700,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,26/06/2023,07:59:00,6,16,53200,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,26/06/2023,09:18:00,1,16,52900,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,26/06/2023,08:15:00,6,16,52300,-33.903087000,151.268790000
Sydney City,Waverley Council,Bronte Beach,19/06/2023,08:34:00,0,15,51000,-33.903087000,151.268790000
Sydney City,Randwick City Council,Maroubra Beach,19/06/2023,09:50:00,0,16,53500,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,19/06/2023,08:14:00,7,15,53100,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),19/06/2023,09:15:00,1,15,48800,-33.915646000,151.264558000
Sydney City,Randwick City Council,Clovelly Beach,19/06/2023,08:52:00,1,15,52000,-33.914578000,151.267659000
Sydney City,Randwick City Council,Coogee Beach,19/06/2023,09:30:00,6,16,53100,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,19/06/2023,10:08:00,0,15,53100,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,19/06/2023,10:28:00,4,15,53700,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,19/06/2023,10:18:00,8,15,53200,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,19/06/2023,07:52:00,14,14,53200,-33.891157000,151.278267000
Sydney City,Waverley Council,Bondi Beach,09/06/2023,07:45:00,37,16,54300,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,09/06/2023,09:23:00,1,16,52700,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,09/06/2023,09:41:00,5,17,54100,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,09/06/2023,09:23:00,0,17,52500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,09/06/2023,08:45:00,7,17,54200,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,09/06/2023,08:24:00,1,17,54200,-33.914578000,151.267659000
Sydney City,Waverley Council,Tamarama Beach,09/06/2023,07:58:00,34,16,54400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),09/06/2023,08:33:00,0,16,54100,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,09/06/2023,09:10:00,3,17,54000,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,09/06/2023,08:10:00,21,17,54200,-33.903087000,151.268790000
Sydney City,Waverley Council,Bronte Beach,06/06/2023,09:19:00,44,18,54400,-33.903087000,151.268790000
Sydney City,Randwick City Council,Maroubra Beach,06/06/2023,10:15:00,3,18,54500,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),06/06/2023,09:40:00,10,18,54300,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,06/06/2023,09:05:00,5,18,54500,-33.900805000,151.270734000
Sydney City,Randwick City Council,Clovelly Beach,06/06/2023,09:31:00,1,18,54500,-33.914578000,151.267659000
Sydney City,Randwick City Council,Coogee Beach,06/06/2023,09:55:00,28,18,54100,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,06/06/2023,10:30:00,2,18,54400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,06/06/2023,10:42:00,19,18,54300,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,06/06/2023,10:27:00,1,18,53700,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,06/06/2023,08:47:00,4,18,54300,-33.891157000,151.278267000
Sydney City,Waverley Council,Bondi Beach,31/05/2023,11:30:00,1,19,54100,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,31/05/2023,09:36:00,1,17,53500,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,31/05/2023,09:19:00,2,17,54600,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Beach,31/05/2023,09:41:00,0,18,54400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,31/05/2023,10:16:00,2,19,54100,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,31/05/2023,10:34:00,1,19,54400,-33.914578000,151.267659000
Sydney City,Waverley Council,Tamarama Beach,31/05/2023,11:20:00,0,19,54400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),31/05/2023,10:45:00,0,19,54500,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,31/05/2023,09:56:00,2,19,54200,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,31/05/2023,11:06:00,8,19,54200,-33.903087000,151.268790000
Sydney City,Waverley Council,Bronte Beach,24/05/2023,07:17:00,5,16,54400,-33.903087000,151.268790000
Sydney City,Randwick City Council,Maroubra Beach,24/05/2023,07:55:00,1,17,54200,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),24/05/2023,07:34:00,2,17,53900,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,24/05/2023,07:07:00,0,16,54400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Clovelly Beach,24/05/2023,07:25:00,1,17,53800,-33.914578000,151.267659000
Sydney City,Randwick City Council,Coogee Beach,24/05/2023,07:45:00,18,16,53900,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,24/05/2023,08:04:00,1,17,53800,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,24/05/2023,08:18:00,10,17,54400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,24/05/2023,08:07:00,0,17,54400,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,24/05/2023,07:00:00,6,16,51400,-33.891157000,151.278267000
Sydney City,Waverley Council,Bondi Beach,19/05/2023,06:50:00,13,17,52400,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,19/05/2023,07:54:00,1,18,53100,-33.953515000,151.258009000
